excellent	Replicated	6.346151029725239e-05	11	0.00996456118407338
bottles	Replicated	0.00011729207540117799	12	0.008838857619345424
course	Replicated	9.460377505412544e-06	13	0.007588075880758808
date	Replicated	7.605826066873488e-05	14	0.007421304982280592
different	Replicated	4.06724685233842e-05	15	0.00729622680842193
postino	Replicated	9.866260257385893e-05	16	0.007087763185324161
full	Replicated	1.917321342206236e-05	17	0.007046070460704607
tasting	Replicated	4.86164098176727e-05	18	0.0068792995622263915
enjoyed	Replicated	5.939194085545583e-05	19	0.006587450489889514
atmosphere	Replicated	9.98360046858993e-05	20	0.006587450489889514
wine	Replicated	7.327910267044315e-05	1	0.1314571607254534
glass	Replicated	6.751145667778893e-05	2	0.04256827183656452
selection	Replicated	9.49075386399288e-05	3	0.025682718365645195
bottle	Replicated	1.109833064512918e-05	4	0.024932249322493227
list	Replicated	7.387198488004888e-05	5	0.02293099854075464
wines	Replicated	9.325381393504332e-05	6	0.018636647904940587
beer	Replicated	3.086056429747818e-05	7	0.01459245361684386
dinner	Replicated	4.973923100295822e-05	8	0.01384198457369189
bruschetta	Replicated	0.00021335604295343556	9	0.012424431936627059
glasses	Replicated	0.00015960077484378929	10	0.010756722951844903
excellent	Replicated	2.4372226049617396e-05	11	0.00996456118407338
bottles	Replicated	3.635358097637299e-05	12	0.008838857619345424
course	Replicated	7.636335797667551e-05	13	0.007588075880758808
date	Replicated	3.3695708569933706e-05	14	0.007421304982280592
different	Replicated	0.00012227209597322295	15	0.00729622680842193
postino	Replicated	0.00011109100337087038	16	0.007087763185324161
full	Replicated	3.100665225613777e-05	17	0.007046070460704607
tasting	Replicated	0.00013621229674598255	18	0.0068792995622263915
enjoyed	Replicated	5.8296512410039284e-05	19	0.006587450489889514
atmosphere	Replicated	3.4065079160865044e-05	20	0.006587450489889514
wine	Replicated	8.304381499158343e-05	1	0.1314571607254534
glass	Replicated	7.851791083398734e-05	2	0.04256827183656452
selection	Replicated	4.916528736099529e-05	3	0.025682718365645195
bottle	Replicated	0.0001339925614269945	4	0.024932249322493227
list	Replicated	8.06597926098088e-05	5	0.02293099854075464
wines	Replicated	0.00015569168533349504	6	0.018636647904940587
beer	Replicated	9.603004248572784e-05	7	0.01459245361684386
dinner	Replicated	9.234410656287445e-06	8	0.01384198457369189
bruschetta	Replicated	3.5416555485635274e-05	9	0.012424431936627059
glasses	Replicated	2.3578782491251384e-05	10	0.010756722951844903
excellent	Replicated	2.652155007010371e-05	11	0.00996456118407338
bottles	Replicated	0.00014159645585859568	12	0.008838857619345424
course	Replicated	3.926902252712573e-05	13	0.007588075880758808
date	Replicated	0.00012848302684525726	14	0.007421304982280592
different	Replicated	7.990911480014175e-05	15	0.00729622680842193
postino	Replicated	0.00016328730816734052	16	0.007087763185324161
full	Replicated	1.5986518692762656e-05	17	0.007046070460704607
tasting	Replicated	7.143278093626397e-05	18	0.0068792995622263915
enjoyed	Replicated	4.088968606953279e-05	19	0.006587450489889514
atmosphere	Replicated	9.902051240183674e-05	20	0.006587450489889514
wine	Replicated	6.51017081398801e-05	1	0.1314571607254534
glass	Replicated	3.692259575329118e-05	2	0.04256827183656452
selection	Replicated	6.198953294804426e-05	3	0.025682718365645195
bottle	Replicated	0.00010551094209597996	4	0.024932249322493227
list	Replicated	9.692918283416642e-05	5	0.02293099854075464
wines	Replicated	6.72715622301737e-05	6	0.018636647904940587
beer	Replicated	9.311830319815481e-05	7	0.01459245361684386
dinner	Replicated	0.00011874192311620691	8	0.01384198457369189
bruschetta	Replicated	7.216285887842996e-05	9	0.012424431936627059
glasses	Replicated	4.935321251244888e-05	10	0.010756722951844903
excellent	Replicated	3.7813217269927275e-05	11	0.00996456118407338
bottles	Replicated	6.892896867217909e-05	12	0.008838857619345424
course	Replicated	0.00012528027037803658	13	0.007588075880758808
date	Replicated	0.00012396721672983406	14	0.007421304982280592
different	Replicated	0.00012343628725105285	15	0.00729622680842193
postino	Replicated	5.2853417923346724e-05	16	0.007087763185324161
full	Replicated	0.0001438820417004356	17	0.007046070460704607
tasting	Replicated	3.1992442962833895e-05	18	0.0068792995622263915
enjoyed	Replicated	0.00015168993757972327	19	0.006587450489889514
atmosphere	Replicated	0.00016155954824521784	20	0.006587450489889514
wine	Replicated	0.000110871376553965	1	0.1314571607254534
glass	Replicated	9.996869377683546e-05	2	0.04256827183656452
selection	Replicated	6.391008303829675e-05	3	0.025682718365645195
bottle	Replicated	2.5863945424550977e-05	4	0.024932249322493227
list	Replicated	1.9759664546763753e-05	5	0.02293099854075464
wines	Replicated	9.575767027237485e-05	6	0.018636647904940587
beer	Replicated	0.00015305998881178645	7	0.01459245361684386
dinner	Replicated	0.00015504840963420202	8	0.01384198457369189
bruschetta	Replicated	2.3782747226493622e-05	9	0.012424431936627059
glasses	Replicated	2.7709003799505295e-05	10	0.010756722951844903
excellent	Replicated	8.891593863551629e-05	11	0.00996456118407338
bottles	Replicated	0.0001723443111780325	12	0.008838857619345424
course	Replicated	5.542171316976178e-05	13	0.007588075880758808
date	Replicated	6.412918410099908e-05	14	0.007421304982280592
different	Replicated	9.285726524740413e-05	15	0.00729622680842193
postino	Replicated	0.00010006536267442745	16	0.007087763185324161
full	Replicated	3.8692635649131226e-05	17	0.007046070460704607
tasting	Replicated	0.00017017895948529915	18	0.0068792995622263915
enjoyed	Replicated	4.1886672348856994e-05	19	0.006587450489889514
atmosphere	Replicated	5.305780554404213e-05	20	0.006587450489889514
wine	Replicated	0.00018600843038859484	1	0.1314571607254534
glass	Replicated	1.0968263883781099e-05	2	0.04256827183656452
selection	Replicated	6.977871675459415e-05	3	0.025682718365645195
bottle	Replicated	1.3381999057753589e-05	4	0.024932249322493227
list	Replicated	2.6104035006705074e-05	5	0.02293099854075464
wines	Replicated	3.945872441054419e-05	6	0.018636647904940587
beer	Replicated	0.0001411345931948005	7	0.01459245361684386
dinner	Replicated	2.9954338520761178e-05	8	0.01384198457369189
bruschetta	Replicated	0.0001208016931079543	9	0.012424431936627059
glasses	Replicated	3.9872271389258384e-05	10	0.010756722951844903
excellent	Replicated	0.00016342643342087096	11	0.00996456118407338
bottles	Replicated	4.73976994385685e-05	12	0.008838857619345424
course	Replicated	5.0324083828751125e-05	13	0.007588075880758808
date	Replicated	5.3405039170620856e-05	14	0.007421304982280592
different	Replicated	7.440755291893593e-05	15	0.00729622680842193
postino	Replicated	0.0003484021963880224	16	0.007087763185324161
full	Replicated	7.546175626648195e-05	17	0.007046070460704607
tasting	Replicated	0.00012336735341738882	18	0.0068792995622263915
enjoyed	Replicated	6.58415929090812e-05	19	0.006587450489889514
atmosphere	Replicated	2.307010468710903e-05	20	0.006587450489889514
wine	Replicated	0.0001315382017004744	1	0.1314571607254534
glass	Replicated	4.482388453677622e-05	2	0.04256827183656452
selection	Replicated	0.0002064048634640015	3	0.025682718365645195
bottle	Replicated	0.0002570558834894978	4	0.024932249322493227
list	Replicated	6.671549119021482e-05	5	0.02293099854075464
wines	Replicated	5.754960909233619e-05	6	0.018636647904940587
beer	Replicated	1.8474645845157485e-05	7	0.01459245361684386
dinner	Replicated	0.00013490832236940156	8	0.01384198457369189
bruschetta	Replicated	0.00010843491170370702	9	0.012424431936627059
glasses	Replicated	0.00015199227908442331	10	0.010756722951844903
excellent	Replicated	2.502072271007782e-05	11	0.00996456118407338
bottles	Replicated	5.772221991453801e-05	12	0.008838857619345424
course	Replicated	4.40358983442213e-05	13	0.007588075880758808
date	Replicated	0.0002163423636891101	14	0.007421304982280592
different	Replicated	5.3192687932744503e-05	15	0.00729622680842193
postino	Replicated	7.082395839651086e-05	16	0.007087763185324161
full	Replicated	7.572384006186005e-05	17	0.007046070460704607
tasting	Replicated	5.311552582872355e-05	18	0.0068792995622263915
enjoyed	Replicated	2.8007611115822475e-05	19	0.006587450489889514
atmosphere	Replicated	4.498326827134813e-05	20	0.006587450489889514
wine	Replicated	0.00010127251373525899	1	0.1314571607254534
glass	Replicated	0.00011136306834553378	2	0.04256827183656452
selection	Replicated	9.619482683554717e-06	3	0.025682718365645195
bottle	Replicated	7.269423052531912e-05	4	0.024932249322493227
list	Replicated	1.6461562241354606e-05	5	0.02293099854075464
wines	Replicated	5.553694576537462e-05	6	0.018636647904940587
beer	Replicated	8.612876905290438e-05	7	0.01459245361684386
dinner	Replicated	0.000101004956468531	8	0.01384198457369189
bruschetta	Replicated	2.5968355238845236e-05	9	0.012424431936627059
glasses	Replicated	7.225373134968767e-05	10	0.010756722951844903
excellent	Replicated	2.333494647368368e-05	11	0.00996456118407338
bottles	Replicated	0.00015160686433103002	12	0.008838857619345424
course	Replicated	3.153174830702704e-05	13	0.007588075880758808
date	Replicated	3.8666530842298286e-05	14	0.007421304982280592
different	Replicated	0.00015700521758887323	15	0.00729622680842193
postino	Replicated	6.50973486659168e-05	16	0.007087763185324161
full	Replicated	9.885460885545515e-05	17	0.007046070460704607
tasting	Replicated	3.100284708225243e-05	18	0.0068792995622263915
enjoyed	Replicated	5.893888750070262e-05	19	0.006587450489889514
atmosphere	Replicated	2.605805991103496e-05	20	0.006587450489889514
wine	Replicated	5.151758578379654e-05	1	0.1314571607254534
glass	Replicated	2.770172733024384e-05	2	0.04256827183656452
selection	Replicated	3.995186397968075e-05	3	0.025682718365645195
bottle	Replicated	6.779294885927021e-05	4	0.024932249322493227
list	Replicated	4.890511138001976e-05	5	0.02293099854075464
wines	Replicated	5.0156241723641224e-05	6	0.018636647904940587
beer	Replicated	0.00013342298092411842	7	0.01459245361684386
dinner	Replicated	0.00010511253934801089	8	0.01384198457369189
bruschetta	Replicated	9.243018734357732e-05	9	0.012424431936627059
glasses	Replicated	1.2336494207786767e-05	10	0.010756722951844903
excellent	Replicated	7.024486704907638e-06	11	0.00996456118407338
bottles	Replicated	0.0001105113359783685	12	0.008838857619345424
course	Replicated	9.022013384762442e-05	13	0.007588075880758808
date	Replicated	0.0002353942590034672	14	0.007421304982280592
different	Replicated	7.059309062213367e-06	15	0.00729622680842193
postino	Replicated	0.00012062671325332067	16	0.007087763185324161
full	Replicated	5.6375368599903585e-05	17	0.007046070460704607
tasting	Replicated	0.0002079794817027525	18	0.0068792995622263915
enjoyed	Replicated	0.00016878164566465874	19	0.006587450489889514
atmosphere	Replicated	3.886747758048539e-05	20	0.006587450489889514
wine	Replicated	3.290459135123973e-05	1	0.1314571607254534
glass	Replicated	1.1293329016856398e-05	2	0.04256827183656452
selection	Replicated	6.277059859701513e-05	3	0.025682718365645195
bottle	Replicated	0.00014815972063759515	4	0.024932249322493227
list	Replicated	6.757659456046852e-05	5	0.02293099854075464
wines	Replicated	3.153394944012107e-05	6	0.018636647904940587
beer	Replicated	2.146515655805293e-05	7	0.01459245361684386
dinner	Replicated	7.583359186301086e-05	8	0.01384198457369189
bruschetta	Replicated	1.3314768386689062e-05	9	0.012424431936627059
glasses	Replicated	5.143297290375431e-05	10	0.010756722951844903
excellent	Replicated	4.400851296101411e-05	11	0.00996456118407338
bottles	Replicated	7.296082099673352e-05	12	0.008838857619345424
course	Replicated	7.388883944952509e-05	13	0.007588075880758808
date	Replicated	5.699944720721512e-05	14	0.007421304982280592
different	Replicated	5.429392140947723e-05	15	0.00729622680842193
postino	Replicated	5.1500024749466804e-05	16	0.007087763185324161
full	Replicated	4.063534680286733e-05	17	0.007046070460704607
tasting	Replicated	4.719387726878066e-05	18	0.0068792995622263915
enjoyed	Replicated	9.198488362127373e-05	19	0.006587450489889514
atmosphere	Replicated	5.141675374251521e-05	20	0.006587450489889514
wine	Replicated	3.480310544886001e-05	1	0.1314571607254534
glass	Replicated	0.00019495294979380011	2	0.04256827183656452
selection	Replicated	3.155821958175762e-05	3	0.025682718365645195
bottle	Replicated	7.139321972395238e-05	4	0.024932249322493227
list	Replicated	0.00012229204446322924	5	0.02293099854075464
wines	Replicated	3.355004462442493e-05	6	0.018636647904940587
beer	Replicated	4.85191264115236e-05	7	0.01459245361684386
dinner	Replicated	0.0002533939204006331	8	0.01384198457369189
bruschetta	Replicated	7.251357810064217e-05	9	0.012424431936627059
glasses	Replicated	7.032733208610862e-05	10	0.010756722951844903
excellent	Replicated	8.548992565639616e-05	11	0.00996456118407338
bottles	Replicated	8.574035330637492e-05	12	0.008838857619345424
course	Replicated	0.00013889928016085884	13	0.007588075880758808
date	Replicated	9.79256496268565e-05	14	0.007421304982280592
different	Replicated	3.6885638872701226e-05	15	0.00729622680842193
postino	Replicated	8.1135054870879e-05	16	0.007087763185324161
full	Replicated	7.109521013793708e-05	17	0.007046070460704607
tasting	Replicated	9.542795784493188e-05	18	0.0068792995622263915
enjoyed	Replicated	8.327620338469508e-05	19	0.006587450489889514
atmosphere	Replicated	0.00018493919626925203	20	0.006587450489889514
wine	Replicated	0.00016562438371451975	1	0.1314571607254534
glass	Replicated	0.00020039665917387584	2	0.04256827183656452
selection	Replicated	2.668990259501472e-05	3	0.025682718365645195
bottle	Replicated	0.00014641259957251003	4	0.024932249322493227
list	Replicated	4.687465695831625e-05	5	0.02293099854075464
wines	Replicated	1.307228593542345e-05	6	0.018636647904940587
beer	Replicated	2.3971387755635738e-05	7	0.01459245361684386
dinner	Replicated	8.55391405026864e-05	8	0.01384198457369189
bruschetta	Replicated	4.4619046143757815e-06	9	0.012424431936627059
glasses	Replicated	0.00015453763438292518	10	0.010756722951844903
excellent	Replicated	0.00011076867602333838	11	0.00996456118407338
bottles	Replicated	0.00019177768887675917	12	0.008838857619345424
course	Replicated	1.3716575002846222e-05	13	0.007588075880758808
date	Replicated	4.673015245681079e-05	14	0.007421304982280592
different	Replicated	4.6906213401794684e-05	15	0.00729622680842193
postino	Replicated	0.00010184503567440095	16	0.007087763185324161
full	Replicated	2.9541014762025363e-05	17	0.007046070460704607
tasting	Replicated	2.2105781677384163e-05	18	0.0068792995622263915
enjoyed	Replicated	1.0161382187490185e-05	19	0.006587450489889514
atmosphere	Replicated	4.743121843246359e-05	20	0.006587450489889514
wine	Replicated	3.6805541164564696e-05	1	0.1314571607254534
glass	Replicated	5.334640410571521e-05	2	0.04256827183656452
selection	Replicated	3.531188146454887e-05	3	0.025682718365645195
bottle	Replicated	4.44635059236569e-05	4	0.024932249322493227
list	Replicated	6.7267953049596685e-06	5	0.02293099854075464
wines	Replicated	9.957357365223573e-05	6	0.018636647904940587
beer	Replicated	7.393453219724065e-05	7	0.01459245361684386
dinner	Replicated	0.00019142505782255187	8	0.01384198457369189
bruschetta	Replicated	4.4173873142267525e-05	9	0.012424431936627059
glasses	Replicated	0.00011946986382729533	10	0.010756722951844903
excellent	Replicated	0.00010565821980221759	11	0.00996456118407338
bottles	Replicated	8.570944999738731e-05	12	0.008838857619345424
course	Replicated	6.427395693564956e-05	13	0.007588075880758808
date	Replicated	3.898549899759523e-05	14	0.007421304982280592
different	Replicated	6.485136975373592e-05	15	0.00729622680842193
postino	Replicated	0.00017409327366361851	16	0.007087763185324161
full	Replicated	2.4139251546609396e-05	17	0.007046070460704607
tasting	Replicated	4.0649547405635906e-05	18	0.0068792995622263915
enjoyed	Replicated	2.6539556271057813e-05	19	0.006587450489889514
atmosphere	Replicated	2.9004643859100725e-05	20	0.006587450489889514
wine	Replicated	8.72625741966638e-05	1	0.1314571607254534
glass	Replicated	6.182371427149516e-05	2	0.04256827183656452
selection	Replicated	9.565055275123432e-05	3	0.025682718365645195
bottle	Replicated	9.118164328696679e-05	4	0.024932249322493227
list	Replicated	4.6993920008587815e-05	5	0.02293099854075464
wines	Replicated	5.2629195613890375e-05	6	0.018636647904940587
beer	Replicated	0.00010413235386953536	7	0.01459245361684386
dinner	Replicated	5.5565093475596635e-05	8	0.01384198457369189
bruschetta	Replicated	9.296286606894552e-05	9	0.012424431936627059
glasses	Replicated	7.431381929588464e-05	10	0.010756722951844903
excellent	Replicated	4.6130909833404194e-05	11	0.00996456118407338
bottles	Replicated	1.8715106870732397e-05	12	0.008838857619345424
course	Replicated	0.000188783142788841	13	0.007588075880758808
date	Replicated	0.00010558317999225294	14	0.007421304982280592
different	Replicated	9.153738935093318e-05	15	0.00729622680842193
postino	Replicated	7.369592259191038e-05	16	0.007087763185324161
full	Replicated	4.941891237572712e-05	17	0.007046070460704607
tasting	Replicated	3.5708855674010235e-05	18	0.0068792995622263915
enjoyed	Replicated	3.3195434920896453e-05	19	0.006587450489889514
atmosphere	Replicated	9.051707328237193e-05	20	0.006587450489889514
wine	Replicated	0.00011733195277865874	1	0.1314571607254534
glass	Replicated	3.157840692946158e-05	2	0.04256827183656452
selection	Replicated	3.7196374912432914e-05	3	0.025682718365645195
bottle	Replicated	0.0002364517964161414	4	0.024932249322493227
list	Replicated	0.00025050138161330517	5	0.02293099854075464
wines	Replicated	9.957395925098858e-05	6	0.018636647904940587
beer	Replicated	0.00024220170043294075	7	0.01459245361684386
dinner	Replicated	7.053748930646013e-05	8	0.01384198457369189
bruschetta	Replicated	7.898869726405335e-05	9	0.012424431936627059
glasses	Replicated	0.00013022442723945436	10	0.010756722951844903
excellent	Replicated	0.00010906711763123684	11	0.00996456118407338
bottles	Replicated	6.510931913988042e-05	12	0.008838857619345424
course	Replicated	3.325277229742351e-05	13	0.007588075880758808
date	Replicated	4.7739011641668435e-05	14	0.007421304982280592
different	Replicated	0.0001590708768464204	15	0.00729622680842193
postino	Replicated	4.851577154644577e-05	16	0.007087763185324161
full	Replicated	5.18931594287598e-05	17	0.007046070460704607
tasting	Replicated	0.00010036888950606281	18	0.0068792995622263915
enjoyed	Replicated	0.0001684167681092387	19	0.006587450489889514
atmosphere	Replicated	3.830519905623093e-05	20	0.006587450489889514
wine	Replicated	1.883446845515836e-05	1	0.1314571607254534
glass	Replicated	0.00011593104513168617	2	0.04256827183656452
selection	Replicated	0.0001197460387091147	3	0.025682718365645195
bottle	Replicated	4.1728678038858394e-05	4	0.024932249322493227
list	Replicated	6.714918157292533e-05	5	0.02293099854075464
wines	Replicated	2.4920189916646366e-05	6	0.018636647904940587
beer	Replicated	6.944762872059754e-05	7	0.01459245361684386
dinner	Replicated	0.0001255400187258157	8	0.01384198457369189
bruschetta	Replicated	0.00010398357503800771	9	0.012424431936627059
glasses	Replicated	2.4142210401561788e-05	10	0.010756722951844903
excellent	Replicated	7.777868192157011e-05	11	0.00996456118407338
bottles	Replicated	6.758897181015923e-05	12	0.008838857619345424
course	Replicated	0.00011435408895276739	13	0.007588075880758808
date	Replicated	5.544136740633245e-05	14	0.007421304982280592
different	Replicated	4.610984669910718e-05	15	0.00729622680842193
postino	Replicated	7.451863960131121e-05	16	0.007087763185324161
full	Replicated	0.00012775586370056383	17	0.007046070460704607
tasting	Replicated	2.4273367783586883e-05	18	0.0068792995622263915
enjoyed	Replicated	5.9158796045100516e-05	19	0.006587450489889514
atmosphere	Replicated	0.00017886295927231619	20	0.006587450489889514
wine	Replicated	4.754224431418282e-05	1	0.1314571607254534
glass	Replicated	0.00024433750391716295	2	0.04256827183656452
selection	Replicated	4.757137752310475e-05	3	0.025682718365645195
bottle	Replicated	7.692433791383374e-05	4	0.024932249322493227
list	Replicated	4.248117059893716e-05	5	0.02293099854075464
wines	Replicated	2.1147014451767127e-05	6	0.018636647904940587
beer	Replicated	0.0001868398565795729	7	0.01459245361684386
dinner	Replicated	4.374907200662469e-05	8	0.01384198457369189
bruschetta	Replicated	0.00014067050807335085	9	0.012424431936627059
glasses	Replicated	0.00014608116219883295	10	0.010756722951844903
excellent	Replicated	8.61955590089767e-05	11	0.00996456118407338
bottles	Replicated	0.0001688688981805263	12	0.008838857619345424
course	Replicated	9.98425774215248e-05	13	0.007588075880758808
date	Replicated	3.773735032820867e-05	14	0.007421304982280592
different	Replicated	0.00012055370508375817	15	0.00729622680842193
postino	Replicated	3.4710698803588405e-05	16	0.007087763185324161
full	Replicated	7.197560011222435e-05	17	0.007046070460704607
tasting	Replicated	1.8249775279265215e-05	18	0.0068792995622263915
enjoyed	Replicated	7.658242213113252e-05	19	0.006587450489889514
atmosphere	Replicated	2.4839714270598956e-05	20	0.006587450489889514
